cell_id	leiden	cell_type
Composite-TMA-20_11849	6	Epithelial proliferative
Composite-TMA-20_1185	3	Epithelial proliferative
Composite-TMA-20_11850	4	Epithelial
Composite-TMA-20_11852	6	Epithelial proliferative
Composite-TMA-20_11853	10	Epithelial
Composite-TMA-20_11854	5	Stromal
Composite-TMA-20_11855	4	Epithelial
Composite-TMA-20_11856	5	Stromal
Composite-TMA-20_11857	0	Stromal
Composite-TMA-20_11858	20	Unclear
Composite-TMA-20_11859	8	Epithelial immunosuppressive
Composite-TMA-20_1186	9	Epithelial
Composite-TMA-20_11860	5	Stromal
Composite-TMA-20_11861	4	Epithelial
Composite-TMA-20_11862	3	Epithelial proliferative
Composite-TMA-20_11863	8	Epithelial immunosuppressive
Composite-TMA-20_11864	3	Epithelial proliferative
Composite-TMA-20_11865	5	Stromal
Composite-TMA-20_11866	6	Epithelial proliferative
Composite-TMA-20_11867	0	Stromal
Composite-TMA-20_11868	8	Epithelial immunosuppressive
Composite-TMA-20_11869	10	Epithelial
Composite-TMA-20_1187	5	Stromal
Composite-TMA-20_11870	5	Stromal
Composite-TMA-20_11871	5	Stromal
Composite-TMA-20_11872	0	Stromal
Composite-TMA-20_11873	3	Epithelial proliferative
Composite-TMA-20_11874	0	Stromal
Composite-TMA-20_11875	10	Epithelial
Composite-TMA-20_11876	16	Other immune
Composite-TMA-20_11877	0	Stromal
Composite-TMA-20_11878	10	Epithelial
Composite-TMA-20_11879	4	Epithelial
Composite-TMA-20_1188	3	Epithelial proliferative
Composite-TMA-20_11880	3	Epithelial proliferative
Composite-TMA-20_11881	3	Epithelial proliferative
Composite-TMA-20_11882	10	Epithelial
Composite-TMA-20_11883	17	Epithelial
Composite-TMA-20_11884	8	Epithelial immunosuppressive
Composite-TMA-20_11885	8	Epithelial immunosuppressive
Composite-TMA-20_11886	17	Epithelial
Composite-TMA-20_11887	5	Stromal
Composite-TMA-20_11888	8	Epithelial immunosuppressive
Composite-TMA-20_11889	5	Stromal
Composite-TMA-20_1189	8	Epithelial immunosuppressive
Composite-TMA-20_11890	5	Stromal
Composite-TMA-20_11891	10	Epithelial
Composite-TMA-20_11892	4	Epithelial
Composite-TMA-20_11893	0	Stromal
Composite-TMA-20_11894	5	Stromal
Composite-TMA-20_11895	5	Stromal
Composite-TMA-20_11896	5	Stromal
Composite-TMA-20_11897	0	Stromal
Composite-TMA-20_11898	6	Epithelial proliferative
Composite-TMA-20_11899	10	Epithelial
Composite-TMA-20_119	9	Epithelial
Composite-TMA-20_1190	6	Epithelial proliferative
Composite-TMA-20_11900	5	Stromal
Composite-TMA-20_11901	9	Epithelial
Composite-TMA-20_11902	9	Epithelial
Composite-TMA-20_11903	17	Epithelial
Composite-TMA-20_11904	9	Epithelial
Composite-TMA-20_11905	0	Stromal
Composite-TMA-20_11906	0	Stromal
Composite-TMA-20_11908	5	Stromal
Composite-TMA-20_11909	0	Stromal
Composite-TMA-20_1191	3	Epithelial proliferative
Composite-TMA-20_11910	8	Epithelial immunosuppressive
Composite-TMA-20_11911	5	Stromal
Composite-TMA-20_11912	8	Epithelial immunosuppressive
Composite-TMA-20_11913	17	Epithelial
Composite-TMA-20_11914	17	Epithelial
Composite-TMA-20_11917	6	Epithelial proliferative
Composite-TMA-20_11918	5	Stromal
Composite-TMA-20_11919	8	Epithelial immunosuppressive
Composite-TMA-20_1192	9	Epithelial
Composite-TMA-20_11921	6	Epithelial proliferative
Composite-TMA-20_11922	0	Stromal
Composite-TMA-20_11923	3	Epithelial proliferative
Composite-TMA-20_11924	0	Stromal
Composite-TMA-20_11925	5	Stromal
Composite-TMA-20_11926	8	Epithelial immunosuppressive
Composite-TMA-20_11927	4	Epithelial
Composite-TMA-20_11928	8	Epithelial immunosuppressive
Composite-TMA-20_11929	0	Stromal
Composite-TMA-20_1193	6	Epithelial proliferative
Composite-TMA-20_11930	0	Stromal
Composite-TMA-20_11932	0	Stromal
Composite-TMA-20_11933	6	Epithelial proliferative
Composite-TMA-20_11934	5	Stromal
Composite-TMA-20_11935	4	Epithelial
Composite-TMA-20_11936	3	Epithelial proliferative
Composite-TMA-20_11937	10	Epithelial
Composite-TMA-20_11938	9	Epithelial
Composite-TMA-20_11939	0	Stromal
Composite-TMA-20_1194	0	Stromal
Composite-TMA-20_11940	5	Stromal
Composite-TMA-20_11941	10	Epithelial
Composite-TMA-20_11942	3	Epithelial proliferative
Composite-TMA-20_11943	10	Epithelial
Composite-TMA-20_11944	0	Stromal
Composite-TMA-20_11945	20	Unclear
Composite-TMA-20_11946	3	Epithelial proliferative
Composite-TMA-20_11947	9	Epithelial
Composite-TMA-20_11948	8	Epithelial immunosuppressive
Composite-TMA-20_11949	17	Epithelial
Composite-TMA-20_1195	5	Stromal
Composite-TMA-20_11950	5	Stromal
Composite-TMA-20_11951	10	Epithelial
Composite-TMA-20_11952	0	Stromal
Composite-TMA-20_11953	10	Epithelial
Composite-TMA-20_11954	16	Other immune
Composite-TMA-20_11955	4	Epithelial
Composite-TMA-20_11956	4	Epithelial
Composite-TMA-20_11957	4	Epithelial
Composite-TMA-20_11958	8	Epithelial immunosuppressive
Composite-TMA-20_11959	5	Stromal
Composite-TMA-20_1196	3	Epithelial proliferative
Composite-TMA-20_11960	0	Stromal
Composite-TMA-20_11961	10	Epithelial
Composite-TMA-20_11962	8	Epithelial immunosuppressive
Composite-TMA-20_11963	4	Epithelial
Composite-TMA-20_11964	3	Epithelial proliferative
Composite-TMA-20_11965	4	Epithelial
Composite-TMA-20_11966	10	Epithelial
Composite-TMA-20_11967	0	Stromal
Composite-TMA-20_11969	0	Stromal
Composite-TMA-20_1197	3	Epithelial proliferative
Composite-TMA-20_11970	0	Stromal
Composite-TMA-20_11971	3	Epithelial proliferative
Composite-TMA-20_11972	6	Epithelial proliferative
Composite-TMA-20_11973	6	Epithelial proliferative
Composite-TMA-20_11974	5	Stromal
Composite-TMA-20_11975	10	Epithelial
Composite-TMA-20_11976	10	Epithelial
Composite-TMA-20_11977	5	Stromal
Composite-TMA-20_11978	6	Epithelial proliferative
Composite-TMA-20_11979	0	Stromal
Composite-TMA-20_1198	3	Epithelial proliferative
Composite-TMA-20_11980	8	Epithelial immunosuppressive
Composite-TMA-20_11981	5	Stromal
Composite-TMA-20_11982	3	Epithelial proliferative
Composite-TMA-20_11983	6	Epithelial proliferative
Composite-TMA-20_11985	3	Epithelial proliferative
Composite-TMA-20_11986	0	Stromal
Composite-TMA-20_11988	10	Epithelial
Composite-TMA-20_11989	10	Epithelial
Composite-TMA-20_1199	9	Epithelial
Composite-TMA-20_11990	5	Stromal
Composite-TMA-20_11991	5	Stromal
Composite-TMA-20_11992	4	Epithelial
Composite-TMA-20_11993	0	Stromal
Composite-TMA-20_11994	10	Epithelial
Composite-TMA-20_11995	17	Epithelial
Composite-TMA-20_11996	10	Epithelial
Composite-TMA-20_11997	5	Stromal
Composite-TMA-20_11998	3	Epithelial proliferative
Composite-TMA-20_11999	4	Epithelial
Composite-TMA-20_1200	6	Epithelial proliferative
Composite-TMA-20_12000	4	Epithelial
Composite-TMA-20_12001	8	Epithelial immunosuppressive
Composite-TMA-20_12002	0	Stromal
Composite-TMA-20_12003	8	Epithelial immunosuppressive
Composite-TMA-20_12004	3	Epithelial proliferative
Composite-TMA-20_12005	4	Epithelial
Composite-TMA-20_12006	10	Epithelial
Composite-TMA-20_12007	10	Epithelial
Composite-TMA-20_12008	17	Epithelial
Composite-TMA-20_1201	9	Epithelial
Composite-TMA-20_12010	5	Stromal
Composite-TMA-20_12011	5	Stromal
Composite-TMA-20_12012	10	Epithelial
Composite-TMA-20_12013	20	Unclear
Composite-TMA-20_12014	3	Epithelial proliferative
Composite-TMA-20_12015	10	Epithelial
Composite-TMA-20_12016	6	Epithelial proliferative
Composite-TMA-20_12018	5	Stromal
Composite-TMA-20_12019	19	Stromal
Composite-TMA-20_1202	6	Epithelial proliferative
Composite-TMA-20_12020	6	Epithelial proliferative
Composite-TMA-20_12021	9	Epithelial
Composite-TMA-20_12022	0	Stromal
Composite-TMA-20_12023	10	Epithelial
Composite-TMA-20_12024	5	Stromal
Composite-TMA-20_12025	4	Epithelial
Composite-TMA-20_12026	0	Stromal
Composite-TMA-20_12027	4	Epithelial
Composite-TMA-20_12028	8	Epithelial immunosuppressive
Composite-TMA-20_12029	0	Stromal
Composite-TMA-20_12030	0	Stromal
Composite-TMA-20_12031	17	Epithelial
Composite-TMA-20_12032	0	Stromal
Composite-TMA-20_12033	4	Epithelial
Composite-TMA-20_12034	0	Stromal
Composite-TMA-20_12035	20	Unclear
Composite-TMA-20_12036	0	Stromal
Composite-TMA-20_12037	9	Epithelial
Composite-TMA-20_12038	17	Epithelial
Composite-TMA-20_12039	16	Other immune
Composite-TMA-20_1204	6	Epithelial proliferative
Composite-TMA-20_12040	0	Stromal
Composite-TMA-20_12041	0	Stromal
Composite-TMA-20_12042	20	Unclear
Composite-TMA-20_12043	4	Epithelial
Composite-TMA-20_12044	6	Epithelial proliferative
Composite-TMA-20_12046	0	Stromal
Composite-TMA-20_12047	3	Epithelial proliferative
Composite-TMA-20_12048	9	Epithelial
Composite-TMA-20_12049	8	Epithelial immunosuppressive
Composite-TMA-20_1205	20	Unclear
Composite-TMA-20_12050	3	Epithelial proliferative
Composite-TMA-20_12051	4	Epithelial
Composite-TMA-20_12052	5	Stromal
Composite-TMA-20_12053	8	Epithelial immunosuppressive
Composite-TMA-20_12054	10	Epithelial
Composite-TMA-20_12055	16	Other immune
Composite-TMA-20_12056	20	Unclear
Composite-TMA-20_12057	9	Epithelial
Composite-TMA-20_12058	10	Epithelial
Composite-TMA-20_12059	8	Epithelial immunosuppressive
Composite-TMA-20_1206	6	Epithelial proliferative
Composite-TMA-20_12061	10	Epithelial
Composite-TMA-20_12062	5	Stromal
Composite-TMA-20_12063	3	Epithelial proliferative
Composite-TMA-20_12064	4	Epithelial
Composite-TMA-20_12065	4	Epithelial
Composite-TMA-20_12066	5	Stromal
Composite-TMA-20_12067	4	Epithelial
Composite-TMA-20_12068	5	Stromal
Composite-TMA-20_12069	5	Stromal
Composite-TMA-20_1207	6	Epithelial proliferative
Composite-TMA-20_12070	8	Epithelial immunosuppressive
Composite-TMA-20_12071	8	Epithelial immunosuppressive
Composite-TMA-20_12072	9	Epithelial
Composite-TMA-20_12073	6	Epithelial proliferative
Composite-TMA-20_12074	5	Stromal
Composite-TMA-20_12075	5	Stromal
Composite-TMA-20_12076	19	Stromal
Composite-TMA-20_12077	8	Epithelial immunosuppressive
Composite-TMA-20_12078	9	Epithelial
Composite-TMA-20_12079	5	Stromal
Composite-TMA-20_12080	8	Epithelial immunosuppressive
Composite-TMA-20_12081	3	Epithelial proliferative
Composite-TMA-20_12082	3	Epithelial proliferative
Composite-TMA-20_12083	5	Stromal
Composite-TMA-20_12084	3	Epithelial proliferative
Composite-TMA-20_12085	5	Stromal
Composite-TMA-20_12086	6	Epithelial proliferative
Composite-TMA-20_12087	20	Unclear
Composite-TMA-20_12088	10	Epithelial
Composite-TMA-20_12089	5	Stromal
Composite-TMA-20_1209	9	Epithelial
Composite-TMA-20_12090	5	Stromal
Composite-TMA-20_12091	4	Epithelial
Composite-TMA-20_12093	3	Epithelial proliferative
Composite-TMA-20_12094	8	Epithelial immunosuppressive
Composite-TMA-20_12095	8	Epithelial immunosuppressive
Composite-TMA-20_12096	3	Epithelial proliferative
Composite-TMA-20_12097	10	Epithelial
Composite-TMA-20_12098	5	Stromal
Composite-TMA-20_12099	3	Epithelial proliferative
Composite-TMA-20_121	5	Stromal
Composite-TMA-20_1210	3	Epithelial proliferative
Composite-TMA-20_12100	5	Stromal
Composite-TMA-20_12102	8	Epithelial immunosuppressive
Composite-TMA-20_12103	0	Stromal
Composite-TMA-20_12104	8	Epithelial immunosuppressive
Composite-TMA-20_12105	0	Stromal
Composite-TMA-20_12106	4	Epithelial
Composite-TMA-20_12107	0	Stromal
Composite-TMA-20_12108	16	Other immune
Composite-TMA-20_12109	4	Epithelial
Composite-TMA-20_1211	4	Epithelial
Composite-TMA-20_12110	8	Epithelial immunosuppressive
Composite-TMA-20_12111	5	Stromal
Composite-TMA-20_12112	6	Epithelial proliferative
Composite-TMA-20_12113	6	Epithelial proliferative
Composite-TMA-20_12114	5	Stromal
Composite-TMA-20_12115	3	Epithelial proliferative
Composite-TMA-20_12116	8	Epithelial immunosuppressive
Composite-TMA-20_12117	4	Epithelial
Composite-TMA-20_12118	10	Epithelial
Composite-TMA-20_12119	6	Epithelial proliferative
Composite-TMA-20_1212	10	Epithelial
Composite-TMA-20_12120	9	Epithelial
Composite-TMA-20_12121	0	Stromal
Composite-TMA-20_12122	0	Stromal
Composite-TMA-20_12123	20	Unclear
Composite-TMA-20_12124	4	Epithelial
Composite-TMA-20_12125	10	Epithelial
Composite-TMA-20_12126	20	Unclear
Composite-TMA-20_12128	0	Stromal
Composite-TMA-20_12129	5	Stromal
Composite-TMA-20_1213	9	Epithelial
Composite-TMA-20_12130	10	Epithelial
Composite-TMA-20_12131	5	Stromal
Composite-TMA-20_12132	3	Epithelial proliferative
Composite-TMA-20_12133	3	Epithelial proliferative
Composite-TMA-20_12134	4	Epithelial
Composite-TMA-20_12135	3	Epithelial proliferative
Composite-TMA-20_12136	8	Epithelial immunosuppressive
Composite-TMA-20_12137	8	Epithelial immunosuppressive
Composite-TMA-20_12138	6	Epithelial proliferative
Composite-TMA-20_12139	9	Epithelial
Composite-TMA-20_1214	0	Stromal
Composite-TMA-20_12140	10	Epithelial
Composite-TMA-20_12141	10	Epithelial
Composite-TMA-20_12142	4	Epithelial
Composite-TMA-20_12143	3	Epithelial proliferative
Composite-TMA-20_12144	5	Stromal
Composite-TMA-20_12145	10	Epithelial
Composite-TMA-20_12146	10	Epithelial
Composite-TMA-20_12147	20	Unclear
Composite-TMA-20_12148	9	Epithelial
Composite-TMA-20_12149	6	Epithelial proliferative
Composite-TMA-20_1215	0	Stromal
Composite-TMA-20_12150	3	Epithelial proliferative
Composite-TMA-20_12151	5	Stromal
Composite-TMA-20_12152	3	Epithelial proliferative
Composite-TMA-20_12153	4	Epithelial
Composite-TMA-20_12154	0	Stromal
Composite-TMA-20_12155	6	Epithelial proliferative
Composite-TMA-20_12156	9	Epithelial
Composite-TMA-20_12158	19	Stromal
Composite-TMA-20_1216	3	Epithelial proliferative
Composite-TMA-20_12160	0	Stromal
Composite-TMA-20_12161	6	Epithelial proliferative
Composite-TMA-20_12162	0	Stromal
Composite-TMA-20_12163	8	Epithelial immunosuppressive
Composite-TMA-20_12164	3	Epithelial proliferative
Composite-TMA-20_12165	0	Stromal
Composite-TMA-20_12166	8	Epithelial immunosuppressive
Composite-TMA-20_12167	9	Epithelial
Composite-TMA-20_12168	8	Epithelial immunosuppressive
Composite-TMA-20_12169	10	Epithelial
Composite-TMA-20_1217	6	Epithelial proliferative
Composite-TMA-20_12170	8	Epithelial immunosuppressive
Composite-TMA-20_12171	8	Epithelial immunosuppressive
Composite-TMA-20_12172	6	Epithelial proliferative
Composite-TMA-20_12173	5	Stromal
Composite-TMA-20_12174	5	Stromal
Composite-TMA-20_12175	0	Stromal
Composite-TMA-20_12176	9	Epithelial
Composite-TMA-20_12177	17	Epithelial
Composite-TMA-20_12178	19	Stromal
Composite-TMA-20_12179	5	Stromal
Composite-TMA-20_1218	3	Epithelial proliferative
Composite-TMA-20_12180	3	Epithelial proliferative
Composite-TMA-20_12181	8	Epithelial immunosuppressive
Composite-TMA-20_12182	0	Stromal
Composite-TMA-20_12183	8	Epithelial immunosuppressive
Composite-TMA-20_12184	8	Epithelial immunosuppressive
Composite-TMA-20_12185	5	Stromal
Composite-TMA-20_12186	4	Epithelial
Composite-TMA-20_12187	10	Epithelial
Composite-TMA-20_12188	17	Epithelial
Composite-TMA-20_12189	19	Stromal
Composite-TMA-20_1219	3	Epithelial proliferative
Composite-TMA-20_12190	4	Epithelial
Composite-TMA-20_12191	5	Stromal
Composite-TMA-20_12192	3	Epithelial proliferative
Composite-TMA-20_12193	10	Epithelial
Composite-TMA-20_12194	3	Epithelial proliferative
Composite-TMA-20_12195	8	Epithelial immunosuppressive
Composite-TMA-20_12196	9	Epithelial
Composite-TMA-20_12197	17	Epithelial
Composite-TMA-20_12198	0	Stromal
Composite-TMA-20_12199	0	Stromal
Composite-TMA-20_1220	3	Epithelial proliferative
Composite-TMA-20_12200	0	Stromal
Composite-TMA-20_12201	4	Epithelial
Composite-TMA-20_12202	10	Epithelial
Composite-TMA-20_12203	0	Stromal
Composite-TMA-20_12204	17	Epithelial
Composite-TMA-20_12205	0	Stromal
Composite-TMA-20_12206	10	Epithelial
Composite-TMA-20_12207	10	Epithelial
Composite-TMA-20_12208	3	Epithelial proliferative
Composite-TMA-20_12209	3	Epithelial proliferative
Composite-TMA-20_1221	3	Epithelial proliferative
Composite-TMA-20_12210	9	Epithelial
Composite-TMA-20_12211	9	Epithelial
Composite-TMA-20_12212	4	Epithelial
Composite-TMA-20_12213	4	Epithelial
Composite-TMA-20_12214	4	Epithelial
Composite-TMA-20_12215	4	Epithelial
Composite-TMA-20_12216	5	Stromal
Composite-TMA-20_12217	3	Epithelial proliferative
Composite-TMA-20_12218	4	Epithelial
Composite-TMA-20_12219	0	Stromal
Composite-TMA-20_1222	6	Epithelial proliferative
Composite-TMA-20_12220	10	Epithelial
Composite-TMA-20_12221	8	Epithelial immunosuppressive
Composite-TMA-20_12222	8	Epithelial immunosuppressive
Composite-TMA-20_12223	8	Epithelial immunosuppressive
Composite-TMA-20_12224	3	Epithelial proliferative
Composite-TMA-20_12225	0	Stromal
Composite-TMA-20_12226	10	Epithelial
Composite-TMA-20_12227	10	Epithelial
Composite-TMA-20_12228	10	Epithelial
Composite-TMA-20_12229	4	Epithelial
Composite-TMA-20_1223	3	Epithelial proliferative
Composite-TMA-20_12230	4	Epithelial
Composite-TMA-20_12231	5	Stromal
Composite-TMA-20_12232	5	Stromal
Composite-TMA-20_12233	5	Stromal
Composite-TMA-20_12234	4	Epithelial
Composite-TMA-20_12236	0	Stromal
Composite-TMA-20_12237	0	Stromal
Composite-TMA-20_12238	4	Epithelial
Composite-TMA-20_12239	3	Epithelial proliferative
Composite-TMA-20_1224	6	Epithelial proliferative
Composite-TMA-20_12240	3	Epithelial proliferative
Composite-TMA-20_12241	3	Epithelial proliferative
Composite-TMA-20_12242	8	Epithelial immunosuppressive
Composite-TMA-20_12243	5	Stromal
Composite-TMA-20_12244	10	Epithelial
Composite-TMA-20_12245	3	Epithelial proliferative
Composite-TMA-20_12246	8	Epithelial immunosuppressive
Composite-TMA-20_12247	0	Stromal
Composite-TMA-20_12248	0	Stromal
Composite-TMA-20_12249	5	Stromal
Composite-TMA-20_1225	0	Stromal
Composite-TMA-20_12250	3	Epithelial proliferative
Composite-TMA-20_12251	5	Stromal
Composite-TMA-20_12252	0	Stromal
Composite-TMA-20_12253	3	Epithelial proliferative
Composite-TMA-20_12254	8	Epithelial immunosuppressive
Composite-TMA-20_12255	3	Epithelial proliferative
Composite-TMA-20_12256	0	Stromal
Composite-TMA-20_12257	0	Stromal
Composite-TMA-20_12258	5	Stromal
Composite-TMA-20_12259	5	Stromal
Composite-TMA-20_1226	0	Stromal
Composite-TMA-20_12260	4	Epithelial
Composite-TMA-20_12261	3	Epithelial proliferative
Composite-TMA-20_12262	10	Epithelial
Composite-TMA-20_12263	4	Epithelial
Composite-TMA-20_12264	8	Epithelial immunosuppressive
Composite-TMA-20_12265	8	Epithelial immunosuppressive
Composite-TMA-20_12266	9	Epithelial
Composite-TMA-20_12268	0	Stromal
Composite-TMA-20_12269	3	Epithelial proliferative
Composite-TMA-20_1227	3	Epithelial proliferative
Composite-TMA-20_12270	4	Epithelial
Composite-TMA-20_12271	6	Epithelial proliferative
Composite-TMA-20_12272	9	Epithelial
Composite-TMA-20_12273	0	Stromal
Composite-TMA-20_12274	10	Epithelial
Composite-TMA-20_12275	20	Unclear
Composite-TMA-20_12276	0	Stromal
Composite-TMA-20_12277	10	Epithelial
Composite-TMA-20_12278	3	Epithelial proliferative
Composite-TMA-20_12279	8	Epithelial immunosuppressive
Composite-TMA-20_1228	3	Epithelial proliferative
Composite-TMA-20_12280	8	Epithelial immunosuppressive
Composite-TMA-20_12281	20	Unclear
Composite-TMA-20_12282	3	Epithelial proliferative
Composite-TMA-20_12283	3	Epithelial proliferative
Composite-TMA-20_12284	8	Epithelial immunosuppressive
Composite-TMA-20_12285	10	Epithelial
Composite-TMA-20_12286	9	Epithelial
Composite-TMA-20_12287	4	Epithelial
Composite-TMA-20_12288	4	Epithelial
Composite-TMA-20_12289	3	Epithelial proliferative
Composite-TMA-20_1229	6	Epithelial proliferative
Composite-TMA-20_12290	3	Epithelial proliferative
Composite-TMA-20_12292	6	Epithelial proliferative
Composite-TMA-20_12293	8	Epithelial immunosuppressive
Composite-TMA-20_12294	3	Epithelial proliferative
Composite-TMA-20_12295	9	Epithelial
Composite-TMA-20_12296	19	Stromal
Composite-TMA-20_12297	0	Stromal
Composite-TMA-20_12298	8	Epithelial immunosuppressive
Composite-TMA-20_12299	5	Stromal
Composite-TMA-20_123	0	Stromal
Composite-TMA-20_1230	3	Epithelial proliferative
Composite-TMA-20_12300	5	Stromal
Composite-TMA-20_12301	17	Epithelial
Composite-TMA-20_12302	9	Epithelial
Composite-TMA-20_12304	0	Stromal
Composite-TMA-20_12305	10	Epithelial
Composite-TMA-20_12306	6	Epithelial proliferative
Composite-TMA-20_12307	20	Unclear
Composite-TMA-20_12308	10	Epithelial
Composite-TMA-20_12309	20	Unclear
Composite-TMA-20_1231	9	Epithelial
Composite-TMA-20_12310	9	Epithelial
Composite-TMA-20_12311	9	Epithelial
Composite-TMA-20_12313	4	Epithelial
Composite-TMA-20_12314	3	Epithelial proliferative
