cell_id	leiden	cell_type
Composite-TMA-27_17097	3	Epithelial proliferative
Composite-TMA-27_17098	5	Epithelial
Composite-TMA-27_17099	5	Epithelial
Composite-TMA-27_171	10	Epithelial proliferative
Composite-TMA-27_1710	3	Epithelial proliferative
Composite-TMA-27_17100	10	Epithelial proliferative
Composite-TMA-27_17101	5	Epithelial
Composite-TMA-27_17102	3	Epithelial proliferative
Composite-TMA-27_17103	3	Epithelial proliferative
Composite-TMA-27_17104	7	Epithelial
Composite-TMA-27_17105	7	Epithelial
Composite-TMA-27_17106	7	Epithelial
Composite-TMA-27_17107	7	Epithelial
Composite-TMA-27_17108	7	Epithelial
Composite-TMA-27_17109	10	Epithelial proliferative
Composite-TMA-27_17110	10	Epithelial proliferative
Composite-TMA-27_17111	10	Epithelial proliferative
Composite-TMA-27_17112	15	Unclear
Composite-TMA-27_17113	11	Epithelial I-P
Composite-TMA-27_17114	5	Epithelial
Composite-TMA-27_17118	11	Epithelial I-P
Composite-TMA-27_17119	10	Epithelial proliferative
Composite-TMA-27_1712	10	Epithelial proliferative
Composite-TMA-27_17120	7	Epithelial
Composite-TMA-27_17121	5	Epithelial
Composite-TMA-27_17122	11	Epithelial I-P
Composite-TMA-27_17123	3	Epithelial proliferative
Composite-TMA-27_17124	3	Epithelial proliferative
Composite-TMA-27_17125	7	Epithelial
Composite-TMA-27_17126	7	Epithelial
Composite-TMA-27_17127	5	Epithelial
Composite-TMA-27_17128	5	Epithelial
Composite-TMA-27_17129	3	Epithelial proliferative
Composite-TMA-27_1713	7	Epithelial
Composite-TMA-27_17130	3	Epithelial proliferative
Composite-TMA-27_17131	5	Epithelial
Composite-TMA-27_17132	5	Epithelial
Composite-TMA-27_17133	5	Epithelial
Composite-TMA-27_17134	5	Epithelial
Composite-TMA-27_17135	5	Epithelial
Composite-TMA-27_17136	11	Epithelial I-P
Composite-TMA-27_17137	11	Epithelial I-P
Composite-TMA-27_17139	10	Epithelial proliferative
Composite-TMA-27_1714	3	Epithelial proliferative
Composite-TMA-27_17140	5	Epithelial
Composite-TMA-27_17141	5	Epithelial
Composite-TMA-27_17142	10	Epithelial proliferative
Composite-TMA-27_17143	3	Epithelial proliferative
Composite-TMA-27_17144	3	Epithelial proliferative
Composite-TMA-27_17145	5	Epithelial
Composite-TMA-27_17146	11	Epithelial I-P
Composite-TMA-27_17147	3	Epithelial proliferative
Composite-TMA-27_17148	3	Epithelial proliferative
Composite-TMA-27_17149	7	Epithelial
Composite-TMA-27_1715	7	Epithelial
Composite-TMA-27_17150	5	Epithelial
Composite-TMA-27_17151	5	Epithelial
Composite-TMA-27_17152	5	Epithelial
Composite-TMA-27_17153	7	Epithelial
Composite-TMA-27_17154	5	Epithelial
Composite-TMA-27_17156	3	Epithelial proliferative
Composite-TMA-27_17157	3	Epithelial proliferative
Composite-TMA-27_17158	7	Epithelial
Composite-TMA-27_17159	5	Epithelial
Composite-TMA-27_1716	7	Epithelial
Composite-TMA-27_17160	10	Epithelial proliferative
Composite-TMA-27_17161	7	Epithelial
Composite-TMA-27_17162	5	Epithelial
Composite-TMA-27_17163	3	Epithelial proliferative
Composite-TMA-27_17164	3	Epithelial proliferative
Composite-TMA-27_17165	7	Epithelial
Composite-TMA-27_17166	7	Epithelial
Composite-TMA-27_17167	7	Epithelial
Composite-TMA-27_17168	5	Epithelial
Composite-TMA-27_17169	5	Epithelial
Composite-TMA-27_1717	11	Epithelial I-P
Composite-TMA-27_17170	11	Epithelial I-P
Composite-TMA-27_17171	7	Epithelial
Composite-TMA-27_17172	3	Epithelial proliferative
Composite-TMA-27_17173	3	Epithelial proliferative
Composite-TMA-27_17174	10	Epithelial proliferative
Composite-TMA-27_17175	5	Epithelial
Composite-TMA-27_17176	5	Epithelial
Composite-TMA-27_17177	5	Epithelial
Composite-TMA-27_17178	11	Epithelial I-P
Composite-TMA-27_17179	3	Epithelial proliferative
Composite-TMA-27_1718	3	Epithelial proliferative
Composite-TMA-27_17180	3	Epithelial proliferative
Composite-TMA-27_17181	5	Epithelial
Composite-TMA-27_17182	10	Epithelial proliferative
Composite-TMA-27_17185	11	Epithelial I-P
Composite-TMA-27_17186	7	Epithelial
Composite-TMA-27_17187	7	Epithelial
Composite-TMA-27_17188	11	Epithelial I-P
Composite-TMA-27_17189	3	Epithelial proliferative
Composite-TMA-27_1719	7	Epithelial
Composite-TMA-27_17190	3	Epithelial proliferative
Composite-TMA-27_17191	7	Epithelial
Composite-TMA-27_17192	7	Epithelial
Composite-TMA-27_17193	7	Epithelial
Composite-TMA-27_17194	5	Epithelial
Composite-TMA-27_17195	5	Epithelial
Composite-TMA-27_17196	3	Epithelial proliferative
Composite-TMA-27_17197	7	Epithelial
Composite-TMA-27_17198	11	Epithelial I-P
Composite-TMA-27_17199	3	Epithelial proliferative
Composite-TMA-27_1720	7	Epithelial
Composite-TMA-27_17200	10	Epithelial proliferative
Composite-TMA-27_17201	5	Epithelial
Composite-TMA-27_17202	5	Epithelial
Composite-TMA-27_17203	5	Epithelial
Composite-TMA-27_17204	10	Epithelial proliferative
Composite-TMA-27_17205	7	Epithelial
Composite-TMA-27_17207	3	Epithelial proliferative
Composite-TMA-27_17208	5	Epithelial
Composite-TMA-27_17209	5	Epithelial
Composite-TMA-27_1721	11	Epithelial I-P
Composite-TMA-27_17210	5	Epithelial
Composite-TMA-27_17212	11	Epithelial I-P
Composite-TMA-27_17213	11	Epithelial I-P
Composite-TMA-27_17214	3	Epithelial proliferative
Composite-TMA-27_17215	10	Epithelial proliferative
Composite-TMA-27_17216	7	Epithelial
Composite-TMA-27_17217	5	Epithelial
Composite-TMA-27_17218	5	Epithelial
Composite-TMA-27_17219	3	Epithelial proliferative
Composite-TMA-27_17220	10	Epithelial proliferative
Composite-TMA-27_17221	10	Epithelial proliferative
Composite-TMA-27_17222	11	Epithelial I-P
Composite-TMA-27_17223	3	Epithelial proliferative
Composite-TMA-27_17224	3	Epithelial proliferative
Composite-TMA-27_17226	7	Epithelial
Composite-TMA-27_17227	10	Epithelial proliferative
Composite-TMA-27_17228	5	Epithelial
Composite-TMA-27_17229	11	Epithelial I-P
Composite-TMA-27_1723	11	Epithelial I-P
Composite-TMA-27_17230	11	Epithelial I-P
Composite-TMA-27_17231	7	Epithelial
Composite-TMA-27_17232	7	Epithelial
Composite-TMA-27_17233	10	Epithelial proliferative
Composite-TMA-27_17234	5	Epithelial
Composite-TMA-27_17237	11	Epithelial I-P
Composite-TMA-27_17238	11	Epithelial I-P
Composite-TMA-27_17239	11	Epithelial I-P
Composite-TMA-27_1724	10	Epithelial proliferative
Composite-TMA-27_17240	7	Epithelial
Composite-TMA-27_17241	5	Epithelial
Composite-TMA-27_17243	3	Epithelial proliferative
Composite-TMA-27_17244	10	Epithelial proliferative
Composite-TMA-27_17245	5	Epithelial
Composite-TMA-27_17247	3	Epithelial proliferative
Composite-TMA-27_17248	10	Epithelial proliferative
Composite-TMA-27_17249	7	Epithelial
Composite-TMA-27_1725	3	Epithelial proliferative
Composite-TMA-27_17250	7	Epithelial
Composite-TMA-27_17251	5	Epithelial
Composite-TMA-27_17252	7	Epithelial
Composite-TMA-27_17253	5	Epithelial
Composite-TMA-27_17254	5	Epithelial
Composite-TMA-27_17255	5	Epithelial
Composite-TMA-27_17256	5	Epithelial
Composite-TMA-27_17257	3	Epithelial proliferative
Composite-TMA-27_17258	3	Epithelial proliferative
Composite-TMA-27_17259	3	Epithelial proliferative
Composite-TMA-27_1726	10	Epithelial proliferative
Composite-TMA-27_17260	3	Epithelial proliferative
Composite-TMA-27_17261	7	Epithelial
Composite-TMA-27_17262	5	Epithelial
Composite-TMA-27_17263	5	Epithelial
Composite-TMA-27_17264	5	Epithelial
Composite-TMA-27_17265	11	Epithelial I-P
Composite-TMA-27_17266	5	Epithelial
Composite-TMA-27_17267	5	Epithelial
Composite-TMA-27_17268	5	Epithelial
Composite-TMA-27_17270	7	Epithelial
Composite-TMA-27_17271	5	Epithelial
Composite-TMA-27_17272	5	Epithelial
Composite-TMA-27_17274	3	Epithelial proliferative
Composite-TMA-27_17275	10	Epithelial proliferative
Composite-TMA-27_17276	5	Epithelial
Composite-TMA-27_17277	11	Epithelial I-P
Composite-TMA-27_17279	3	Epithelial proliferative
Composite-TMA-27_1728	5	Epithelial
Composite-TMA-27_17280	3	Epithelial proliferative
Composite-TMA-27_17281	7	Epithelial
Composite-TMA-27_17282	7	Epithelial
Composite-TMA-27_17284	3	Epithelial proliferative
Composite-TMA-27_17285	10	Epithelial proliferative
Composite-TMA-27_17286	5	Epithelial
Composite-TMA-27_17287	5	Epithelial
Composite-TMA-27_17288	3	Epithelial proliferative
Composite-TMA-27_17289	3	Epithelial proliferative
Composite-TMA-27_1729	11	Epithelial I-P
Composite-TMA-27_17290	5	Epithelial
Composite-TMA-27_17291	5	Epithelial
Composite-TMA-27_17292	5	Epithelial
Composite-TMA-27_17293	7	Epithelial
Composite-TMA-27_17294	7	Epithelial
Composite-TMA-27_17295	7	Epithelial
Composite-TMA-27_17296	7	Epithelial
Composite-TMA-27_17297	7	Epithelial
Composite-TMA-27_17298	3	Epithelial proliferative
Composite-TMA-27_17299	3	Epithelial proliferative
Composite-TMA-27_173	7	Epithelial
Composite-TMA-27_1730	3	Epithelial proliferative
Composite-TMA-27_17300	11	Epithelial I-P
Composite-TMA-27_17301	3	Epithelial proliferative
Composite-TMA-27_17302	7	Epithelial
Composite-TMA-27_17303	5	Epithelial
Composite-TMA-27_17304	5	Epithelial
Composite-TMA-27_17305	11	Epithelial I-P
Composite-TMA-27_17306	3	Epithelial proliferative
Composite-TMA-27_17307	3	Epithelial proliferative
Composite-TMA-27_17308	10	Epithelial proliferative
Composite-TMA-27_17309	3	Epithelial proliferative
Composite-TMA-27_1731	7	Epithelial
Composite-TMA-27_17310	7	Epithelial
Composite-TMA-27_17311	7	Epithelial
Composite-TMA-27_17312	10	Epithelial proliferative
Composite-TMA-27_17313	7	Epithelial
Composite-TMA-27_17314	5	Epithelial
Composite-TMA-27_17315	5	Epithelial
Composite-TMA-27_17316	11	Epithelial I-P
Composite-TMA-27_17317	3	Epithelial proliferative
Composite-TMA-27_17318	7	Epithelial
Composite-TMA-27_17319	7	Epithelial
Composite-TMA-27_1732	7	Epithelial
Composite-TMA-27_17320	7	Epithelial
Composite-TMA-27_17321	7	Epithelial
Composite-TMA-27_17322	5	Epithelial
Composite-TMA-27_17323	7	Epithelial
Composite-TMA-27_17324	5	Epithelial
Composite-TMA-27_17325	11	Epithelial I-P
Composite-TMA-27_17326	7	Epithelial
Composite-TMA-27_17328	11	Epithelial I-P
Composite-TMA-27_17329	5	Epithelial
Composite-TMA-27_1733	5	Epithelial
Composite-TMA-27_17332	5	Epithelial
Composite-TMA-27_17333	5	Epithelial
Composite-TMA-27_17334	10	Epithelial proliferative
Composite-TMA-27_17335	5	Epithelial
Composite-TMA-27_17336	5	Epithelial
Composite-TMA-27_17337	11	Epithelial I-P
Composite-TMA-27_17338	3	Epithelial proliferative
Composite-TMA-27_17339	5	Epithelial
Composite-TMA-27_1734	5	Epithelial
Composite-TMA-27_17340	5	Epithelial
Composite-TMA-27_17341	5	Epithelial
Composite-TMA-27_17343	10	Epithelial proliferative
Composite-TMA-27_17344	3	Epithelial proliferative
Composite-TMA-27_17346	11	Epithelial I-P
Composite-TMA-27_17347	7	Epithelial
Composite-TMA-27_17348	5	Epithelial
Composite-TMA-27_17349	5	Epithelial
Composite-TMA-27_1735	10	Epithelial proliferative
Composite-TMA-27_17350	7	Epithelial
Composite-TMA-27_17352	3	Epithelial proliferative
Composite-TMA-27_17353	3	Epithelial proliferative
Composite-TMA-27_17354	5	Epithelial
Composite-TMA-27_17355	5	Epithelial
Composite-TMA-27_17356	3	Epithelial proliferative
Composite-TMA-27_17357	10	Epithelial proliferative
Composite-TMA-27_17358	7	Epithelial
Composite-TMA-27_17359	7	Epithelial
Composite-TMA-27_1736	15	Unclear
Composite-TMA-27_17360	5	Epithelial
Composite-TMA-27_17361	5	Epithelial
Composite-TMA-27_17363	3	Epithelial proliferative
Composite-TMA-27_17365	3	Epithelial proliferative
Composite-TMA-27_17366	7	Epithelial
Composite-TMA-27_17367	7	Epithelial
Composite-TMA-27_17368	5	Epithelial
Composite-TMA-27_17369	5	Epithelial
Composite-TMA-27_1737	7	Epithelial
Composite-TMA-27_17370	10	Epithelial proliferative
Composite-TMA-27_17371	5	Epithelial
Composite-TMA-27_17372	5	Epithelial
Composite-TMA-27_17373	5	Epithelial
Composite-TMA-27_17374	11	Epithelial I-P
Composite-TMA-27_17375	10	Epithelial proliferative
Composite-TMA-27_17376	7	Epithelial
Composite-TMA-27_17377	7	Epithelial
Composite-TMA-27_17378	7	Epithelial
Composite-TMA-27_1738	5	Epithelial
Composite-TMA-27_17381	3	Epithelial proliferative
Composite-TMA-27_17382	3	Epithelial proliferative
Composite-TMA-27_17383	10	Epithelial proliferative
Composite-TMA-27_17384	10	Epithelial proliferative
Composite-TMA-27_17385	3	Epithelial proliferative
Composite-TMA-27_17386	3	Epithelial proliferative
Composite-TMA-27_17387	5	Epithelial
Composite-TMA-27_17388	10	Epithelial proliferative
Composite-TMA-27_17389	3	Epithelial proliferative
Composite-TMA-27_1739	10	Epithelial proliferative
Composite-TMA-27_17390	7	Epithelial
Composite-TMA-27_17391	10	Epithelial proliferative
Composite-TMA-27_17392	10	Epithelial proliferative
Composite-TMA-27_17393	5	Epithelial
Composite-TMA-27_17394	10	Epithelial proliferative
Composite-TMA-27_17396	11	Epithelial I-P
Composite-TMA-27_17397	7	Epithelial
Composite-TMA-27_17398	3	Epithelial proliferative
Composite-TMA-27_17399	7	Epithelial
Composite-TMA-27_174	10	Epithelial proliferative
Composite-TMA-27_1740	11	Epithelial I-P
Composite-TMA-27_17400	5	Epithelial
Composite-TMA-27_17401	5	Epithelial
Composite-TMA-27_17403	7	Epithelial
Composite-TMA-27_17404	7	Epithelial
Composite-TMA-27_17405	5	Epithelial
Composite-TMA-27_17407	3	Epithelial proliferative
Composite-TMA-27_17408	10	Epithelial proliferative
Composite-TMA-27_17409	7	Epithelial
Composite-TMA-27_1741	7	Epithelial
Composite-TMA-27_17410	5	Epithelial
Composite-TMA-27_17411	5	Epithelial
Composite-TMA-27_17412	3	Epithelial proliferative
Composite-TMA-27_17413	3	Epithelial proliferative
Composite-TMA-27_17414	5	Epithelial
Composite-TMA-27_17416	3	Epithelial proliferative
Composite-TMA-27_17417	3	Epithelial proliferative
Composite-TMA-27_17418	5	Epithelial
Composite-TMA-27_17419	5	Epithelial
Composite-TMA-27_1742	10	Epithelial proliferative
Composite-TMA-27_17420	11	Epithelial I-P
Composite-TMA-27_17421	3	Epithelial proliferative
Composite-TMA-27_17422	5	Epithelial
Composite-TMA-27_17423	7	Epithelial
Composite-TMA-27_17424	7	Epithelial
Composite-TMA-27_17426	3	Epithelial proliferative
Composite-TMA-27_17427	7	Epithelial
Composite-TMA-27_17428	7	Epithelial
Composite-TMA-27_17429	10	Epithelial proliferative
Composite-TMA-27_1743	5	Epithelial
Composite-TMA-27_17430	10	Epithelial proliferative
Composite-TMA-27_17431	3	Epithelial proliferative
Composite-TMA-27_17432	5	Epithelial
Composite-TMA-27_17433	5	Epithelial
Composite-TMA-27_17434	5	Epithelial
Composite-TMA-27_17435	5	Epithelial
Composite-TMA-27_17436	10	Epithelial proliferative
Composite-TMA-27_17437	3	Epithelial proliferative
Composite-TMA-27_17438	7	Epithelial
Composite-TMA-27_17439	7	Epithelial
Composite-TMA-27_1744	3	Epithelial proliferative
Composite-TMA-27_17440	3	Epithelial proliferative
Composite-TMA-27_17441	11	Epithelial I-P
Composite-TMA-27_17442	11	Epithelial I-P
Composite-TMA-27_17443	10	Epithelial proliferative
Composite-TMA-27_17444	5	Epithelial
Composite-TMA-27_17445	11	Epithelial I-P
Composite-TMA-27_17446	7	Epithelial
Composite-TMA-27_17447	10	Epithelial proliferative
Composite-TMA-27_17448	5	Epithelial
Composite-TMA-27_17449	5	Epithelial
Composite-TMA-27_1745	15	Unclear
Composite-TMA-27_17450	3	Epithelial proliferative
Composite-TMA-27_17451	3	Epithelial proliferative
Composite-TMA-27_17452	7	Epithelial
Composite-TMA-27_17453	5	Epithelial
Composite-TMA-27_17454	5	Epithelial
Composite-TMA-27_17455	3	Epithelial proliferative
Composite-TMA-27_17456	11	Epithelial I-P
Composite-TMA-27_17457	3	Epithelial proliferative
Composite-TMA-27_17458	7	Epithelial
Composite-TMA-27_17459	5	Epithelial
Composite-TMA-27_17460	5	Epithelial
Composite-TMA-27_17461	3	Epithelial proliferative
Composite-TMA-27_17462	16	Epithelial
Composite-TMA-27_17463	7	Epithelial
Composite-TMA-27_17464	5	Epithelial
Composite-TMA-27_17467	3	Epithelial proliferative
Composite-TMA-27_17468	3	Epithelial proliferative
Composite-TMA-27_17469	3	Epithelial proliferative
Composite-TMA-27_1747	5	Epithelial
Composite-TMA-27_17470	3	Epithelial proliferative
Composite-TMA-27_17471	7	Epithelial
Composite-TMA-27_17472	5	Epithelial
Composite-TMA-27_17473	3	Epithelial proliferative
Composite-TMA-27_17474	10	Epithelial proliferative
Composite-TMA-27_17475	5	Epithelial
Composite-TMA-27_17476	5	Epithelial
Composite-TMA-27_17477	7	Epithelial
Composite-TMA-27_17478	7	Epithelial
Composite-TMA-27_17479	11	Epithelial I-P
Composite-TMA-27_17480	3	Epithelial proliferative
Composite-TMA-27_17481	3	Epithelial proliferative
Composite-TMA-27_17484	10	Epithelial proliferative
Composite-TMA-27_17485	5	Epithelial
Composite-TMA-27_17486	10	Epithelial proliferative
Composite-TMA-27_17487	10	Epithelial proliferative
Composite-TMA-27_17488	5	Epithelial
Composite-TMA-27_17489	3	Epithelial proliferative
Composite-TMA-27_17490	7	Epithelial
Composite-TMA-27_17491	7	Epithelial
Composite-TMA-27_17492	5	Epithelial
Composite-TMA-27_17493	5	Epithelial
Composite-TMA-27_17494	7	Epithelial
Composite-TMA-27_17495	10	Epithelial proliferative
Composite-TMA-27_17496	5	Epithelial
Composite-TMA-27_17497	5	Epithelial
Composite-TMA-27_17498	5	Epithelial
Composite-TMA-27_17499	11	Epithelial I-P
Composite-TMA-27_175	3	Epithelial proliferative
Composite-TMA-27_1750	3	Epithelial proliferative
Composite-TMA-27_17500	5	Epithelial
Composite-TMA-27_17502	3	Epithelial proliferative
Composite-TMA-27_17503	3	Epithelial proliferative
Composite-TMA-27_17504	3	Epithelial proliferative
Composite-TMA-27_17505	3	Epithelial proliferative
Composite-TMA-27_17506	5	Epithelial
Composite-TMA-27_17507	5	Epithelial
Composite-TMA-27_17509	3	Epithelial proliferative
Composite-TMA-27_1751	10	Epithelial proliferative
Composite-TMA-27_17510	10	Epithelial proliferative
Composite-TMA-27_17511	5	Epithelial
Composite-TMA-27_17512	3	Epithelial proliferative
Composite-TMA-27_17513	10	Epithelial proliferative
Composite-TMA-27_17514	5	Epithelial
Composite-TMA-27_17517	5	Epithelial
Composite-TMA-27_17518	5	Epithelial
Composite-TMA-27_17519	5	Epithelial
Composite-TMA-27_1752	3	Epithelial proliferative
Composite-TMA-27_17521	11	Epithelial I-P
Composite-TMA-27_17522	7	Epithelial
Composite-TMA-27_17523	3	Epithelial proliferative
Composite-TMA-27_17524	7	Epithelial
Composite-TMA-27_17527	7	Epithelial
Composite-TMA-27_17528	10	Epithelial proliferative
Composite-TMA-27_17529	7	Epithelial
Composite-TMA-27_1753	3	Epithelial proliferative
Composite-TMA-27_17530	5	Epithelial
Composite-TMA-27_17531	10	Epithelial proliferative
Composite-TMA-27_17532	10	Epithelial proliferative
Composite-TMA-27_17533	10	Epithelial proliferative
Composite-TMA-27_17534	16	Epithelial
Composite-TMA-27_17535	7	Epithelial
Composite-TMA-27_17536	5	Epithelial
Composite-TMA-27_17537	5	Epithelial
Composite-TMA-27_17539	11	Epithelial I-P
Composite-TMA-27_17540	11	Epithelial I-P
Composite-TMA-27_17541	16	Epithelial
Composite-TMA-27_17542	7	Epithelial
Composite-TMA-27_17543	5	Epithelial
Composite-TMA-27_17544	5	Epithelial
Composite-TMA-27_17545	5	Epithelial
Composite-TMA-27_17546	5	Epithelial
Composite-TMA-27_17548	3	Epithelial proliferative
Composite-TMA-27_17549	10	Epithelial proliferative
Composite-TMA-27_1755	7	Epithelial
Composite-TMA-27_17550	7	Epithelial
Composite-TMA-27_17551	7	Epithelial
Composite-TMA-27_17552	5	Epithelial
Composite-TMA-27_17553	5	Epithelial
Composite-TMA-27_17554	5	Epithelial
Composite-TMA-27_17555	7	Epithelial
Composite-TMA-27_17556	7	Epithelial
Composite-TMA-27_17557	5	Epithelial
Composite-TMA-27_17558	11	Epithelial I-P
Composite-TMA-27_17559	5	Epithelial
Composite-TMA-27_1756	5	Epithelial
Composite-TMA-27_17561	2	Epithelial
Composite-TMA-27_17562	5	Epithelial
Composite-TMA-27_17563	3	Epithelial proliferative
Composite-TMA-27_17564	3	Epithelial proliferative
Composite-TMA-27_17565	3	Epithelial proliferative
Composite-TMA-27_17566	5	Epithelial
Composite-TMA-27_17567	3	Epithelial proliferative
Composite-TMA-27_17568	10	Epithelial proliferative
Composite-TMA-27_17569	10	Epithelial proliferative
Composite-TMA-27_1757	5	Epithelial
Composite-TMA-27_17570	3	Epithelial proliferative
Composite-TMA-27_17572	3	Epithelial proliferative
Composite-TMA-27_17573	3	Epithelial proliferative
Composite-TMA-27_17574	5	Epithelial
Composite-TMA-27_17575	5	Epithelial
Composite-TMA-27_17578	11	Epithelial I-P
